smiles,value,target_id
Cc1cc(C[C@H](NS(=O)(=O)c2cccc(Cl)c2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)NS1(=O)=O,[-0.6989700043360187],[6]
Cn1c2c(c3cc(S(=O)(=O)c4cccc(Cl)c4)ccc31)C1CCC(C2)N1,[0.9032239662031232],[6]
Nc1nonc1/C(=N/O)NCc1ccccc1,[1.5910646070264993],[6]
O=C(O)c1cn(Cc2ccc3ccccc3c2)c2cccc(F)c2c1=O,[1.3617278360175928],[6]
CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)c(F)c1,[0.6848379252747772],[6]
COc1cc(C)c(C(=O)N2C[C@@H]3CN(CC[C@H](NC(=O)C4CCCC4)c4ccccc4)C[C@@H]3C2)c(C)c1,[1.5185139398778875],[6]
CNC(=O)[C@@H](NC(=O)[C@@](O)(CCCN(Cc1ccc(-c2ccncc2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc1ccccc1)C(C)(C)C,[0.2787536009528289],[6]
CN(C)CCC(Oc1ccc(NC(=O)Nc2ccc3c(ccn3C)c2)cc1)c1ccccc1,[0.7634279935629373],[6]
O=C(Nc1cccc(C(F)(F)F)c1)c1nscc1NCc1ccnc2ccccc12,[0.43403635407360186],[6]
Cn1c(=O)c2c(ncn2C)n(C)c1=O,[1.4278105726759902],[6]
Cc1c(-c2ccc(C[C@H](NC(=O)c3c(F)cccc3F)C(=O)O)cc2)c(=O)n(C)c(=O)n1C,[-0.11350927482751812],[6]
Oc1noc2cc(Cl)ccc12,[1.8864907251724818],[6]
CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,[1.0413926851582251],[6]
Cn1cc(Nc2ncc(C3CC3)c(NCCCNC(=O)C3CCC3)n2)cn1,[0.8692317197309762],[6]
CC(=O)N[C@@H](CCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nc3c1CN(C(C)=O)CC3)C2)c1ccccc1,[0.0],[6]
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,[1.1958996524092338],[6]
